scheme,family,mask,sampling,segmentation,flag_scope,msig,segmentation_type,segmentation_backend,segmentation_max_words,segmentation_window,generation_num_candidates,stage,z_source,attack,attack_family,attack_setting,K,surrogate,anchor,attacker_model,attacker_seg,candidate_agg,bag_agg,dipper_lex,dipper_order,n_samples,n_sets,datasets,thr10,thr5,thr1,auroc,TPR_at10,TPR_at5,TPR_at1,evade_rate_at5,mean_z,mean_z_wm,mean_z_drop,provider_draws_per_unit,provider_draws_per_unit_ci_lo_95,provider_draws_per_unit_ci_hi_95,provider_units_total,provider_sentences_total,provider_units_per_sentence,provider_draws_per_sentence,provider_draws_per_sentence_ci_lo_95,provider_draws_per_sentence_ci_hi_95,ASR_at5_q50,ASR_at5_q55,ASR_at5_q60,ASR_at5_q65,ASR_at5_q70,ASR_at5_q75,ASR_at5_q80,ASR_at5_q85,ASR_at5_q90,ASR_at5_q95,ASR_at5_q100,ASR_at5,ASR_at1_q50,ASR_at1_q55,ASR_at1_q60,ASR_at1_q65,ASR_at1_q70,ASR_at1_q75,ASR_at1_q80,ASR_at1_q85,ASR_at1_q90,ASR_at1_q95,ASR_at1_q100,ASR_at1,evade_rate_at1,quality_pass_rate,4g_repeat_pct,4g_repeat_pct_ci,4g_repeat_pct_median,anchor_coverage,anchor_coverage_ci,anchor_coverage_median,anchor_merge,anchor_merge_ci,anchor_merge_median,anchor_n_anchors,anchor_n_anchors_ci,anchor_n_anchors_median,anchor_reorder,anchor_reorder_ci,anchor_reorder_median,anchor_reseg,anchor_reseg_ci,anchor_reseg_median,anchor_reword,anchor_reword_ci,anchor_reword_median,anchor_reword_novel,anchor_reword_novel_ci,anchor_reword_novel_median,anchor_split,anchor_split_ci,anchor_split_median,bert_F1,bert_F1_ci,bert_F1_median,bert_P,bert_P_ci,bert_P_median,bert_R,bert_R_ci,bert_R_median,distinct_2,distinct_2_ci,distinct_2_median,emb_sim,emb_sim_ci,emb_sim_median,gen_ppl,gen_ppl_ci,gen_ppl_median,llm_judge,llm_judge_ci,llm_judge_median,llm_judge_content_recall,llm_judge_content_recall_ci,llm_judge_content_recall_median,llm_judge_contradiction,llm_judge_contradiction_ci,llm_judge_contradiction_median,llm_judge_detail_precision,llm_judge_detail_precision_ci,llm_judge_detail_precision_median,llm_judge_information_injection,llm_judge_information_injection_ci,llm_judge_information_injection_median,llm_quality,llm_quality_ci,llm_quality_median,llm_quality_coherence,llm_quality_coherence_ci,llm_quality_coherence_median,llm_quality_fluency,llm_quality_fluency_ci,llm_quality_fluency_median,llm_quality_informativeness,llm_quality_informativeness_ci,llm_quality_informativeness_median,llm_quality_relevance,llm_quality_relevance_ci,llm_quality_relevance_median,rep_2,rep_2_ci,rep_2_median,rep_3,rep_3_ci,rep_3_median,rep_4,rep_4_ci,rep_4_median,rouge1,rouge1_ci,rouge1_median,rouge2,rouge2_ci,rouge2_median,rougeL,rougeL_ci,rougeL_median,sent_dup_pct,sent_dup_pct_ci,sent_dup_pct_median,gen_ppl_total_nll,gen_ppl_scored_tokens,bi_entro,tri_entro,sem_ent,mauve,bleu,FPR_at10,FPR_at5,FPR_at1,null_sd,null_q90,null_q95,null_q99
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,split_midpoint-ratio=0.2,other,split_midpoint-ratio=0.2,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.9701390266418456,0.9150390625,0.8466796875,0.708984375,0.15234375,3.994207925020338,4.692949348427801,0.6987414234074624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.912815973966004,0.7754180103009861,0.0,1.0,0.0,1.0,0.0,0.0,0.0,96.5595703125,2.066318138104038,107.0,0.0,0.0,0.0,0.0710691459361612,0.0034834059979977,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1281545710706927,0.0058876829904137,0.125,,,,,,,,,,0.922510457383732,0.0080534466634025,0.9610894941634242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0744066386028015,0.8833870635670805,0.0,,0.0,,,,,0.9711087549112432,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,split_midpoint-ratio=0.5,other,split_midpoint-ratio=0.5,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.9332008361816406,0.783203125,0.6591796875,0.4921875,0.3408203125,3.1459435442132246,4.692949348427801,1.545623699877681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.771734082783485,0.7618028280213744,0.0,1.0,0.0,1.0,0.0,0.0,0.0,96.5595703125,2.066318138104038,107.0,0.0,0.0,0.0,0.1624254540684648,0.0050504632883445,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2719495300350368,0.0071158349058902,0.2857142857142857,,,,,,,,,,0.9248349666634113,0.0079820141657371,0.9630388585306616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.829719486673387,0.8527312607393829,0.0,,0.0,,,,,0.9270952667248474,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,split_midpoint-ratio=1.0,other,split_midpoint-ratio=1.0,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.8444104194641113,0.5458984375,0.4091796875,0.2646484375,0.5908203125,2.145065838605066,4.692949348427801,2.547479780564635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.834622797009856,0.7769275617034543,0.0,1.0,0.0,1.0,0.0,0.0,0.0,96.5595703125,2.066318138104038,107.0,0.0,0.0,0.0,0.2836152155956066,0.0049075226573001,0.2972972972972972,0.0,0.0,0.0,0.0,0.0,0.0,0.4363805079979721,0.0059546825501818,0.4583333333333333,,,,,,,,,,0.9270761123492092,0.0080559599865575,0.9669875578966488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.264552880177848,0.8876473643794192,0.0,,0.0,,,,,0.8523350619343001,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,synonym_substitution-ratio=0.1,other,synonym_substitution-ratio=0.1,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.9706220626831056,0.91015625,0.86328125,0.7568359375,0.1357421875,4.087102038896351,4.692949348427801,0.6058473095314497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1045536623370245,0.6458074965291303,0.0,0.9326425960543304,0.0018084549742456,0.9338842975206612,0.0019399120110932,0.0012212447889383,0.0,89.9404296875,1.922151289152284,99.0,0.0004638940838007,0.000246464663073,0.0,0.0020663714887409,0.0008839028291664,0.0,0.0417074508982667,0.0010540625471166,0.0406471809476189,0.1132748186588203,0.0030270300267716,0.1087866108786611,0.0018750232614539,0.0008462768900521,0.0,,,,,,,,,,0.929493023143857,0.0073316898853182,0.9641941391941392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9582925491017332,0.0010540625471166,0.959352819052381,0.918704424470467,0.0019913749564852,0.9201699423409916,0.95797910033586,0.0010642047673384,0.9588427545113044,3.1052303064824462,0.7440459066546914,0.0,,0.0,,,,,0.8690018481193181,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,synonym_substitution-ratio=0.25,other,synonym_substitution-ratio=0.25,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.934546947479248,0.80859375,0.7255859375,0.583984375,0.2734375,3.2783531564914097,4.692949348427801,1.4145961919363912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4233986235883616,0.5522608493450798,0.0,0.8350242227216762,0.0028393540600737,0.8360655737704918,0.0044096043218165,0.0016861180753332,0.0,80.2861328125,1.7094230957609164,88.0,0.0018103404658013,0.0003813434693415,0.0,0.0061422901193941,0.0023151113547766,0.0,0.1026281505819993,0.0016140518716655,0.1011235955056178,0.2589618555348675,0.0036794561097797,0.2552315909289904,0.0061536885947494,0.0024618122185374,0.0,,,,,,,,,,0.935586937066874,0.0068574041316096,0.9666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8973718494180007,0.0016140518716655,0.8988764044943821,0.8031896494022069,0.0028986210982445,0.8047813508268546,0.8957810021307521,0.0016410789555465,0.897877387427917,2.3504503355598683,0.666461877569431,0.0,,0.0,,,,,0.692604129314988,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,synonym_substitution-ratio=0.5,other,synonym_substitution-ratio=0.5,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.8583998680114746,0.607421875,0.47265625,0.3115234375,0.5263671875,2.166382920755304,4.692949348427801,2.5265664276724973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.258547448572821,0.5282391107226271,0.0,0.6793510373633967,0.0038188714546139,0.6774193548387096,0.0090270815959716,0.0022291905430047,0.0,65.0546875,1.3866245106640147,70.0,0.0062958199128321,0.0006381003841843,0.0,0.0112562901406624,0.0025477099649481,0.0,0.1998462243067302,0.0022586276328344,0.1999999999999999,0.4622115719548837,0.0038516331533694,0.461864406779661,0.011173441294472,0.0028480147139806,0.0,,,,,,,,,,0.9346957082794872,0.0066930850583496,0.9630388585306616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8001537756932697,0.0022586276328344,0.8,0.6299044359568018,0.0036711146477369,0.6283524904214559,0.7952896083658327,0.0023055892017898,0.7954971857410882,2.179854185032124,0.6465653812012995,0.0,,0.0,,,,,0.4504995772278437,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,synonym_substitution-ratio=0.75,other,synonym_substitution-ratio=0.75,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.7469620704650879,0.388671875,0.2646484375,0.1279296875,0.734375,1.3379483972928556,4.692949348427801,3.355000951134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8883204804059712,0.589124224435457,0.0,0.5333275320357426,0.0045911331684471,0.5213675213675214,0.0181329367072996,0.0031876539437206,0.0,50.6650390625,1.0894260638962576,53.0,0.016254506727474,0.0012426622160847,0.0091925006601531,0.0201040382718027,0.0032092744751634,0.0,0.291188361614035,0.0028799056529022,0.2894474209475785,0.6293324712672228,0.0040599006318303,0.630188679245283,0.0184987222121386,0.0036619874801882,0.0,,,,,,,,,,0.922478825954659,0.0070078531078881,0.9528643697019414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7088116383859648,0.0028799056529022,0.7105525790524214,0.4796990279505211,0.0042501674016531,0.4796246121574968,0.6990974847317903,0.0029247822125117,0.6999005964214712,2.4111947617904037,0.6755779220730852,0.0,,0.0,,,,,0.2654456267986246,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,synonym_substitution-ratio=1.0,other,synonym_substitution-ratio=1.0,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.6451883316040039,0.236328125,0.1396484375,0.060546875,0.859375,0.7693096325779841,4.692949348427801,3.923639715849816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.655074559714849,0.7973552403955124,0.5882352941176471,0.3910691681418017,0.005111617867654,0.38,0.0264906540424291,0.004342032889162,0.0,36.7080078125,0.8224221111155611,38.0,0.034884788319152,0.0022545593716375,0.0268188775980672,0.0295188929198929,0.0041735102383248,0.0,0.3792536794129053,0.0032665749344415,0.3766698534098151,0.7709932920071074,0.0039199478854355,0.7763692768506631,0.0268813740430663,0.004280661174714,0.0,,,,,,,,,,0.8990068730028508,0.0080992326029413,0.934824254539397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6207463205870947,0.0032665749344415,0.6233301465901848,0.3485145345090235,0.0043151285889261,0.3492052421239111,0.6057598336404932,0.0032903810810784,0.6069246435845215,4.425737697507119,0.9177391313823972,0.0,,0.0,,,,,0.127601136510776,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,64.0,watermark,direct,none,none,none,,,,,,,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,0.98537015914917,0.9599609375,0.9306640625,0.8466796875,0.068359375,4.692949348427801,4.692949348427801,0.0,8.816952996428522,8.518562824817959,9.1370061423512,13280.0,13195.0,1.0,8.816952996428522,8.518562824817959,9.1370061423512,,,,,,,,,,,,,,,,,,,,,,,,,,,4.038479406694013,0.7895308599908724,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9207698787761864,0.0081208166193039,0.9598994974874372,,,,6.159222917092202,0.2428092847645052,6.536776304244995,,,,,,,,,,,,,,,,0.803955078125,0.0154427147719647,0.9333333333333332,0.7972656250000001,0.0173048438574102,0.9333333333333332,0.8879557291666667,0.0124569707357133,1.0,0.7389973958333333,0.0177546618496531,0.8666666666666667,0.7916015625000001,0.0187661334205289,1.0,0.1084559699999259,0.008436793357893,0.0680307617357413,0.0640799809315268,0.0084268567274447,0.0187793887147335,0.0502729539028695,0.0082664538911178,0.0063293674638464,,,,,,,,,,4.479202868250023,0.9277254324136696,0.0,479459.0246543884,263736.0,10.382294835766894,11.152194710491145,2.577254035700165,0.2025982084947319,,,,,,,,
SemStamp,lsh,context,rejection,sentence-nltk,,,sentence,nltk,,,,human,direct,none,none,none,,,,,,,,,,1024,1,c4-human-def,1.5666989036012806,2.116950987028628,2.840187787218772,,,,,,0.0417363231990495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09375,0.0458984375,0.009765625,1.0491995070788456,1.5666989036012806,2.116950987028628,2.8394160879640715
SemStamp,lsh,fixed,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K1-min-bag=min-surr=bge,adaptive,K1-min-bag=min-bge,1.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,0.9655399322509766,0.9228515625,0.8701171875,0.72265625,0.1298828125,4.888244610367865,6.184847899397463,1.296603289029597,,,,,,,,,,0.12890625,0.12890625,0.1279296875,0.1279296875,0.125,0.1240234375,0.1181640625,0.111328125,0.1005859375,0.0791015625,0.0400390625,0.1181640625,0.2763671875,0.2763671875,0.275390625,0.275390625,0.2705078125,0.2666015625,0.25390625,0.2373046875,0.2158203125,0.1650390625,0.0849609375,0.25390625,0.27734375,0.9365234375,8.591093277440518,1.3460505101645104,0.0,0.5742320577587631,0.0089754407474781,0.5693376068376068,0.1342525229836281,0.0093586053575224,0.1,46.072265625,1.3199667135779245,46.0,0.0435689138683614,0.0036674813051765,0.0279035071067555,0.1169704564019566,0.008591197803016,0.0909090909090909,0.3034738277010836,0.0069533615617654,0.2893617021276595,0.5344490334948037,0.0084155934083893,0.5373134328358209,0.078397457295224,0.0085057594372139,0.0,0.9347546245553532,0.001622158968549,0.9380067884922028,0.9384234632598236,0.001526974899476,0.9426737725734712,0.9313157589058392,0.0018774828582133,0.935433954000473,0.8697876009996566,0.0135879200343392,0.9555005500550056,0.9674476267537102,0.0013784268275614,0.9727582335472108,6.833785364596986,0.3540636706591997,9.038575649261476,0.9387858072916666,0.0048485061942951,0.9666666666666668,0.96015625,0.0045517974392047,1.0,0.0114583333333333,0.0038509359535118,0.0,0.9307291666666666,0.0074730345300064,1.0,0.1242838541666666,0.0101128812281511,0.0666666666666666,,,,,,,,,,,,,,,,0.1696937757755988,0.0139653039673133,0.0815016103059581,0.1218445509486737,0.0142465439401535,0.025818354957743,0.1043930148678534,0.014177653324581,0.0097087378640776,0.6965261722989164,0.0069533615617654,0.7106382978723405,0.4568202669701465,0.0087327065122302,0.4516129032258064,0.5939149533728552,0.0080179461105214,0.5981725634178905,8.763688166969768,1.4994394393501185,0.0,499553.9425010681,259930.0,9.971128875970455,10.64582527137177,2.495822064233386,0.8786288530601767,0.3177658521459016,,,,,,,
SemStamp,lsh,fixed,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-bag=min-surr=bge,adaptive,K16-min-bag=min-bge,16.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,0.8869905471801758,0.705078125,0.55078125,0.294921875,0.44921875,2.5505538964083048,6.184847899397463,3.634294002989159,,,,,,,,,,0.44140625,0.435546875,0.4326171875,0.4248046875,0.408203125,0.3828125,0.326171875,0.2763671875,0.1982421875,0.1083984375,0.04296875,0.326171875,0.6953125,0.689453125,0.6845703125,0.6748046875,0.64453125,0.6083984375,0.5185546875,0.4365234375,0.3056640625,0.16796875,0.0673828125,0.5185546875,0.705078125,0.7373046875,3.0522946257895693,0.8156934698328623,0.0,0.4405245384622095,0.0087649588900082,0.4285714285714285,0.2113823472279354,0.0116665563608592,0.2,34.623046875,0.9889724901609336,34.0,0.0962354027722638,0.006050280953419,0.0757166257166257,0.2190798312501815,0.0117307054256031,0.1851851851851852,0.4344431274564757,0.008139381043298,0.411128949028152,0.6974867169306492,0.0070071890277668,0.7043854033290653,0.1740455225793682,0.0125013222553184,0.125,0.9016098981373944,0.0021099296999416,0.9070481956005096,0.9089402676327154,0.0019033401989588,0.9130465984344482,0.894943191553466,0.0025883597476143,0.9018645584583282,0.9358207614061832,0.0084495138058367,0.9703407224958948,0.9399526550259908,0.0025495409924561,0.9489796161651612,9.935353996298153,0.4869812121430423,11.419565200805664,0.86005859375,0.0068171143613586,0.8833333333333333,0.9004557291666668,0.00716217093432,0.9333333333333332,0.0313151041666666,0.0065136480082603,0.0,0.8340494791666667,0.01065851793416,0.8666666666666667,0.2629557291666666,0.0120877331973257,0.2666666666666666,,,,,,,,,,,,,,,,0.1003664469188627,0.0089117902553007,0.0636100893326326,0.0554428751209857,0.008809159199718,0.0163599866175978,0.0416245207636474,0.0086634203279426,0.0038095376309755,0.5655568725435243,0.008139381043298,0.588871050971848,0.2825664715963529,0.0073295394466484,0.2729615745079662,0.409191627560633,0.0077044051504666,0.4053290795226278,2.4084945007465803,0.7946210953688835,0.0,510870.6597213745,222495.0,10.130311083159588,10.851696510058492,2.448255908044091,0.5898372662641166,0.1438867887131897,,,,,,,
SemStamp,lsh,fixed,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K16-min-surr=bge,adaptive,K16-min-positional-bge,16.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,0.9224839210510254,0.8212890625,0.7197265625,0.48046875,0.2802734375,3.383336322775458,6.184847899397463,2.8015115766220053,,,,,,,,,,0.2802734375,0.2763671875,0.2724609375,0.26953125,0.2587890625,0.2490234375,0.21875,0.1982421875,0.158203125,0.0947265625,0.0439453125,0.21875,0.517578125,0.5126953125,0.5068359375,0.50390625,0.4912109375,0.474609375,0.427734375,0.39453125,0.318359375,0.1826171875,0.0927734375,0.427734375,0.51953125,0.8408203125,5.194433222887589,1.0243658309705328,0.0,0.483371634328234,0.0084198505173105,0.4805061559507524,0.1686417126968936,0.0105733352708759,0.1428571428571428,39.2080078125,1.1516458351434626,39.0,0.0751809230405135,0.0054838942056193,0.0555264536406495,0.172463218180388,0.0107359462759503,0.1428571428571429,0.3941318403449206,0.0085298426371771,0.3698823739881032,0.6392043004382271,0.0072796742877176,0.636634199134199,0.133306034720119,0.0117017018475091,0.0909090909090909,0.911902383028064,0.0020536095438298,0.9186827540397644,0.9171812170534396,0.0019893033756587,0.923839956521988,0.9070802269270644,0.0023623767533733,0.914084017276764,0.9101264033615868,0.0105638437721145,0.9653179190751444,0.9488115051062778,0.0023144314264076,0.9569711685180664,8.707673423122415,0.3776408796961284,10.7086763381958,0.8981119791666666,0.0059886712461504,0.9166666666666666,0.9265625,0.0062843562182701,1.0,0.0173828124999999,0.0050988280382953,0.0,0.8845052083333333,0.0093109664968501,0.9333333333333332,0.2012369791666667,0.0127499604311303,0.1333333333333333,,,,,,,,,,,,,,,,0.1279240165877006,0.011200975190839,0.0679622641509433,0.0821493908115909,0.0111838207719864,0.0194174757281553,0.0662071185663459,0.0110109060320616,0.0051294191919192,0.6058681596550795,0.0085298426371771,0.6301176260118968,0.3412090203650713,0.0077943484490715,0.3405534473201722,0.4714377380447277,0.0083380749638924,0.4778636759581881,4.952321818842586,1.1226997732353818,0.0,515675.860496521,238275.0,10.08325848765842,10.779239000389977,2.490008661539159,0.5345596002879466,0.2026919642516029,,,,,,,
SemStamp,lsh,fixed,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K2-min-bag=min-surr=bge,adaptive,K2-min-bag=min-bge,2.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,0.9545035362243652,0.8876953125,0.7939453125,0.62109375,0.2060546875,4.191691431423344,6.184847899397463,1.993156467974119,,,,,,,,,,0.205078125,0.2041015625,0.2041015625,0.203125,0.19921875,0.1943359375,0.1845703125,0.1708984375,0.1484375,0.107421875,0.0546875,0.1845703125,0.3759765625,0.375,0.375,0.373046875,0.3671875,0.3583984375,0.3388671875,0.3134765625,0.267578125,0.18359375,0.0927734375,0.3388671875,0.37890625,0.9013671875,6.709970233080681,1.1814819751606656,0.0,0.5264716546284871,0.0089432016165463,0.5230957968850011,0.1636382785138441,0.0101365154592775,0.1428571428571428,41.9970703125,1.1976188145973512,42.0,0.0534922448978847,0.0039916154159881,0.0359255441565529,0.1509999963342444,0.0096019987337033,0.1249999999999998,0.3461113350918288,0.0075686376312838,0.3269947666499391,0.594741974829405,0.0078877641884066,0.6049382716049383,0.1083231749641975,0.0098778808491773,0.0833333333333333,0.9249912814120762,0.0017778954776246,0.9300969243049622,0.9300680769374594,0.0016479703488777,0.9343237578868866,0.9202226016204804,0.0020831727698076,0.9259292781352996,0.8911451369445254,0.0120357217788724,0.9590909090909092,0.9611148278345354,0.0015723479629542,0.9675683677196504,7.633839599004889,0.3548205517147959,9.792644500732422,0.9224446614583334,0.0055110828759934,0.9499999999999998,0.9498046875,0.0050133806070885,1.0,0.0171875,0.0048803685559325,0.0,0.9098958333333332,0.0080892479346741,1.0,0.152734375,0.0112225100212121,0.0666666666666666,,,,,,,,,,,,,,,,0.14972565956777,0.0125428063893768,0.076230831315577,0.1023774382303314,0.0126968215133908,0.0230149902007521,0.0856265355949404,0.0125819376975047,0.007662835249042,0.6538886649081712,0.0075686376312838,0.6730052333500609,0.3923800120571624,0.0082756196328677,0.389109384893364,0.5308156502010881,0.0082028692213529,0.5386138613861386,6.984339162787337,1.3264204020661126,0.0,502003.213256836,246977.0,10.04046877893607,10.726112538194585,2.500029112905974,0.8698438361941105,0.248280989091141,,,,,,,
SemStamp,lsh,fixed,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K32-min-bag=min-surr=bge,adaptive,K32-min-bag=min-bge,32.0,bge,bag,Qwen2.5-3B-Instruct,sentence-nltk,min,min,,,1024,3,c4-val-def-256|c4-val-def-256b|c4-val-def-512,1.5666989036012806,2.263009527424072,3.2863353450309964,0.8520083427429199,0.6298828125,0.4619140625,0.2431640625,0.5380859375,2.297773534714993,6.184847899397463,3.887074364682471,,,,,,,,,,0.5283203125,0.5185546875,0.5126953125,0.4912109375,0.4677734375,0.4208984375,0.3583984375,0.2880859375,0.19140625,0.103515625,0.0361328125,0.3583984375,0.744140625,0.7333984375,0.7265625,0.701171875,0.666015625,0.6025390625,0.5068359375,0.404296875,0.2646484375,0.130859375,0.0400390625,0.5068359375,0.7568359375,0.6611328125,3.0945097608564014,0.7979049657674842,0.0,0.4155839627972472,0.0087228691231443,0.3968859808554464,0.2172126567584956,0.0121195788156996,0.2,32.556640625,0.9613583845055244,32.0,0.106067723845022,0.0057536968865963,0.0888355115297318,0.224557734885516,0.0120384451591744,0.195016585666898,0.4651272694494036,0.008613572704515,0.4419828641370869,0.7269254219259127,0.0070018106201206,0.733855593947337,0.1780441745710831,0.0128221946703241,0.1428571428571428,0.8935883316444233,0.0022854371753309,0.9000791907310486,0.9002329616923817,0.0023130171233908,0.9074520468711852,0.8877843029331416,0.0026623862923228,0.895788311958313,0.9347062433254196,0.0083522028247458,0.971563981042654,0.9295540845196228,0.0035326475484332,0.94196155667305,10.079551807726286,0.5961577247802841,11.780912399291992,0.8354003906249999,0.007340575197269,0.85,0.8748697916666668,0.0085306565668368,0.9333333333333332,0.0341145833333333,0.0069160523800906,0.0,0.8077473958333333,0.0120181621626264,0.8666666666666667,0.3069010416666666,0.0127052793274756,0.3333333333333333,,,,,,,,,,,,,,,,0.0992495310542455,0.0088467344930411,0.0609756097560976,0.0543983239272846,0.0086716728057866,0.0141676702796735,0.0405509342348632,0.0084927990560327,0.0032840811044003,0.5348727305505964,0.008613572704515,0.5580171358629131,0.2515804053979371,0.0069772198014987,0.2417422867513611,0.3719345773342345,0.0076060834761405,0.3668195718654434,2.8863381098710006,0.8618335067766857,0.0,529903.6403083801,229345.0,10.118097268523794,10.856757234712408,2.456433010809087,0.5373470091091761,0.1292377744145259,,,,,,,
